image_name,insect_group,split,total length,head width,head length,inter ocular distance,right antenna length,left antenna length,thorax width,thorax length,abdomen width,abdomen length,intertegular distance,left hind wing length,right hind wing length,left hind wing width,right hind wing width,left fore wing length,right fore wing length,left fore wing width,right fore wing width,left hind leg length,left hind leg femur length,left hind leg tibia length,left hind leg tarsus length,right hind leg length,right hind leg femur length,right hind leg tibia length,right hind leg tarsus length
Ammobates_vinctus_F_001.jpg,hymenoptera,train,2585.28,840.21,600.96,559.03,869.13,911.18,957.38,936.0,892.76,1048.32,595.59,,,,,1978.75,2025.14,,173.68,,,,,,,,
Ammobates_vinctus_M_001.jpg,hymenoptera,train,3482.23,1042.13,598.22,600.04,850.93,946.28,1233.71,1211.3,1224.43,1672.7,809.76,,1922.57,,,2358.36,2654.1,268.35,,,,,,,,,
Ammobatoides_abdominalis_F_001.jpg,hymenoptera,train,2515.1,791.54,550.37,440.26,787.71,926.06,864.24,953.34,927.63,1011.39,667.68,1294.13,1319.49,413.22,477.79,1811.3,1933.03,919.59,713.46,,,437.73,592.7,,,454.82,643.25
Ammobatoides_scriptus_F_001.jpg,hymenoptera,train,2787.0,974.69,476.88,545.5,1041.45,1100.71,,1022.24,1075.68,1287.88,753.33,,,,,2121.1,2108.23,697.22,662.09,,,,370.35,,,,
Ammobatoides_scriptus_M_001.jpg,hymenoptera,train,2447.58,801.17,287.54,306.05,630.01,435.51,921.84,1016.21,852.53,1143.83,642.34,,,255.55,283.08,,2012.36,,588.71,,,,,,,,
Ancyla_asiatica_M_001.jpg,hymenoptera,train,,966.97,351.49,498.96,437.13,422.39,1112.28,1091.17,,,709.92,,,,,2221.48,2212.14,435.97,479.13,,,580.16,,,,,
Ancyla_cretensis_M_001.jpg,hymenoptera,train,2081.69,774.4,389.31,382.43,,688.56,,695.08,770.66,997.31,,,,264.33,,1676.1,,,321.46,,,,,,,,
Ancyla_holtzi_M_001.jpg,hymenoptera,train,,1004.34,205.66,489.86,974.45,,1111.68,1032.78,698.79,,704.25,,,,,1993.21,1955.25,659.88,,,,,,,441.06,250.1,
Andrena_aberrans_F_001.jpg,hymenoptera,train,3340.92,1032.35,336.89,659.31,936.6,970.31,,1296.04,1151.21,1707.99,767.05,2093.25,,,,2754.38,2707.15,579.63,832.96,,,,,,,679.71,559.91
Andrena_aberrans_M_001.jpg,hymenoptera,train,3873.78,1078.91,689.21,739.48,1295.96,,,1192.0,1106.87,1992.57,725.81,,2089.55,,,2781.26,2462.91,222.44,,,,,2317.58,,,,
Andrena_abjecta_M_001.jpg,hymenoptera,train,3442.28,1064.98,485.22,740.53,1242.7,1408.4,,1162.06,,1794.99,730.23,,,,351.7,3061.28,3024.96,,452.09,,,694.25,,,,,
Andrena_abrupta_F_001.jpg,hymenoptera,train,,917.46,309.29,620.32,785.11,,836.2,1040.84,999.9,,614.34,1528.31,1400.83,,326.97,2042.85,,607.19,,,,643.85,625.35,,,546.54,450.18
Andrena_abrupta_M_001.jpg,hymenoptera,train,2759.79,877.94,306.13,605.26,,818.18,780.87,965.86,860.09,1487.81,556.51,1292.39,1319.03,360.33,,1721.64,1782.98,577.9,569.74,,,443.17,,,,574.46,584.81
Andrena_acerba_F_001.jpg,hymenoptera,train,3652.83,1117.0,234.12,,1048.69,823.84,1126.96,1402.71,1173.2,2016.0,731.8,,,,,2861.35,2497.46,276.33,504.72,,,,,,,,
Andrena_acerba_M_001.jpg,hymenoptera,train,2976.12,964.33,295.71,,,1004.0,914.11,1226.14,,1454.26,624.38,,,,,2535.8,2591.19,412.96,156.74,,,,,,,,
Andrena_aciculata_F_001.jpg,hymenoptera,train,2788.81,763.25,487.1,507.61,739.68,848.69,734.94,969.2,774.09,1332.51,545.14,1488.91,1330.77,158.57,390.52,1463.64,1555.56,206.27,567.58,,,556.9,618.26,,,,667.75
Andrena_aciculata_M_001.jpg,hymenoptera,train,3270.78,941.74,731.65,679.83,1085.38,1116.3,,1008.53,852.08,1530.6,,,,,,,,467.24,,,,,,,,,
Andrena_acuta_M_001.jpg,hymenoptera,train,,747.55,254.24,446.94,1066.66,478.13,682.71,868.75,647.52,,498.29,,,,,1984.06,1985.06,140.08,480.67,,,,,,,,
Andrena_aegyptiaca_cannabina_F_001.jpg,hymenoptera,train,2670.9,739.55,370.1,521.16,689.57,613.18,735.88,972.26,764.91,1328.55,785.54,,1486.87,,,1912.45,1949.06,635.92,520.52,,,575.02,,,,578.01,
Andrena_aegyptiaca_cannabina_M_001.jpg,hymenoptera,train,2400.71,774.46,323.98,432.19,825.66,663.92,764.89,980.88,698.72,1095.85,856.7,1032.97,1451.89,356.63,443.46,1424.82,,637.26,647.54,1604.71,476.9,427.27,700.55,,,425.94,
Andrena_aeneiventris_F_001.jpg,hymenoptera,train,,983.03,281.1,597.77,663.9,809.92,,1199.71,866.45,,535.12,,1573.15,,534.23,2210.81,2166.84,413.81,633.08,,,553.03,602.03,,446.4,395.94,
Andrena_aeneiventris_M_001.jpg,hymenoptera,train,2817.8,1012.3,360.9,654.47,1325.24,1219.46,876.93,1073.4,923.23,1383.51,644.61,1282.39,874.64,636.53,493.17,1800.98,1247.77,723.76,687.42,1531.09,344.45,548.13,638.51,1865.64,403.92,602.19,859.53
Andrena_aerinifrons_F_001.jpg,hymenoptera,train,,805.71,297.98,485.09,604.0,654.57,,978.34,,,496.63,,1677.92,,,1901.54,2162.07,,,,,481.07,303.72,,,377.16,292.44
Andrena_afrensis_F_001.jpg,hymenoptera,train,2875.11,1028.29,260.79,608.98,,1099.4,1134.47,1449.48,,1164.84,761.7,,,,,3081.95,3106.87,,,,,,,,,699.06,
Andrena_afrensis_M_001.jpg,hymenoptera,train,,1047.34,233.14,661.94,1398.91,1378.02,,1399.7,1114.37,,1000.61,,,,,2761.53,2890.24,,,,,,,,607.95,762.05,
Andrena_afzeliella_F_001.jpg,hymenoptera,train,3173.27,1159.87,341.81,687.56,,840.49,,1390.97,1175.23,1440.48,783.94,,,506.82,327.52,2672.16,2679.9,508.12,253.72,,,,,,,,449.09
Andrena_afzeliella_M_001.jpg,hymenoptera,train,3133.13,996.14,315.35,665.92,976.42,734.87,,1160.33,,1657.45,702.19,,,,,2431.5,2412.87,777.79,693.56,,,667.2,666.01,,,702.4,813.76
Andrena_agilissima_F_001.jpg,hymenoptera,train,,788.35,165.54,476.15,,,,1071.32,840.53,,583.91,,,,,2406.76,2406.31,,,,,526.73,,,,667.65,403.9
Andrena_agilissima_M_001.jpg,hymenoptera,train,,942.23,217.62,597.95,1252.46,1243.0,,1257.92,1017.26,,629.26,,,,248.34,2599.21,2597.57,,,,,,,,,,
Andrena_albopunctata_F_001.jpg,hymenoptera,train,2753.73,964.19,204.69,,744.18,781.0,1073.0,1206.6,1204.02,1342.44,698.24,1987.41,1698.81,559.37,528.19,2583.64,,697.71,,1878.99,456.72,788.55,633.71,,,684.57,348.89
Andrena_alfkenelloides_M_001.jpg,hymenoptera,train,1480.27,411.26,247.8,306.36,304.26,420.52,355.2,481.44,355.28,751.03,301.8,716.12,,154.8,,1106.68,1060.55,317.56,353.63,,,,,,,,
Andrena_allosa_F_001.jpg,hymenoptera,train,2260.18,795.48,207.61,531.75,842.31,850.53,793.7,935.6,861.13,1116.97,577.96,1562.81,,450.22,,2193.72,2179.46,552.21,579.58,1754.48,481.51,577.02,695.95,1751.32,524.23,596.36,630.73
Andrena_alluaudi_F_001.jpg,hymenoptera,train,2202.42,825.41,373.9,603.07,687.84,649.35,735.44,970.28,803.51,858.24,585.94,1492.16,1165.7,352.37,357.62,2175.06,1773.89,575.76,538.48,1391.4,308.38,552.73,530.29,1451.85,410.78,535.27,505.79
Andrena_alluaudi_M_001.jpg,hymenoptera,train,1984.6,765.07,285.53,519.69,213.52,149.06,655.66,857.6,660.98,841.47,533.1,1276.88,1162.19,318.57,375.62,1793.1,1678.14,489.84,554.42,,438.22,316.44,,,411.85,295.59,
Andrena_alma_F_001.jpg,hymenoptera,train,1470.71,517.11,178.64,347.77,279.17,196.55,435.95,551.85,407.25,740.22,362.28,714.58,725.32,303.77,268.73,1144.23,1239.33,,,,,,,722.87,233.79,294.22,194.86
Andrena_alutacea_F_001.jpg,hymenoptera,train,3589.22,1128.24,455.47,823.86,1129.82,969.49,905.7,1263.86,1141.4,1869.88,722.62,,2221.16,,517.35,2763.98,3144.95,,513.04,2246.42,458.24,699.21,1088.97,2574.44,813.39,626.89,1134.15
Andrena_amieti_F_001.jpg,hymenoptera,train,3190.97,900.4,493.65,603.33,778.54,742.34,752.8,1195.31,951.24,1502.01,639.92,,,,,2667.0,2419.31,517.67,,1096.17,515.63,344.0,236.54,1304.57,524.64,416.79,363.13
Andrena_amieti_M_001.jpg,hymenoptera,train,2706.55,886.67,296.93,608.77,1075.85,988.84,754.23,1053.51,800.63,1356.12,587.14,,,,,2239.59,2420.01,299.31,372.32,1823.33,537.01,567.18,719.14,1977.41,550.6,622.61,804.2
Andrena_ampla_F_001.jpg,hymenoptera,train,2327.8,809.2,285.03,548.83,863.47,877.26,727.77,968.77,648.69,1073.99,519.11,,,,,2265.06,2154.86,632.46,,1393.31,238.5,679.51,475.3,,448.72,517.87,
Andrena_ampla_M_001.jpg,hymenoptera,train,,964.77,361.53,604.7,1186.5,1235.61,,,,,561.66,,,,,2546.79,2563.86,388.78,777.01,1834.67,409.12,779.58,645.97,2086.59,507.67,786.42,792.51
Andrena_anatolica_F_001.jpg,hymenoptera,train,3294.29,851.82,587.18,563.77,404.69,830.11,811.02,948.27,872.5,1758.84,574.53,,,,,1791.51,1812.36,375.99,,,,561.4,761.2,,,,818.99
Andrena_angustior_F_001.jpg,hymenoptera,train,2800.02,911.21,337.21,594.36,930.52,922.43,754.84,1083.04,977.81,1379.76,641.39,1929.54,1824.12,498.1,498.82,2571.83,2558.72,710.32,647.78,1644.66,518.64,595.13,530.89,1674.16,555.05,636.77,482.34
Andrena_anthrisci_M_001.jpg,hymenoptera,train,2518.09,772.43,304.35,381.38,510.71,1077.78,698.74,947.46,736.8,1266.29,547.2,1659.21,1232.85,221.9,403.21,2137.79,1878.52,200.17,377.86,1416.63,435.45,497.82,483.36,1256.82,443.13,422.18,391.51
Andrena_antigana_M_001.jpg,hymenoptera,train,2750.69,880.03,276.46,,876.09,1156.76,830.4,1023.67,822.92,1450.57,548.86,,,,,2082.17,2325.54,246.68,,1913.65,372.39,664.73,876.53,1762.34,465.12,602.36,694.85
Andrena_antonellae_F_001.jpg,hymenoptera,train,3582.07,1295.04,628.86,854.79,1167.78,1006.13,1047.88,1468.63,1195.51,1484.58,862.84,,,,573.11,2819.07,,272.71,,,,697.26,381.25,1703.74,547.32,638.21,518.22
Andrena_antonellae_M_001.jpg,hymenoptera,train,3647.42,1299.26,508.95,881.28,1620.53,1621.97,854.06,1326.37,1122.07,1812.1,770.27,,,,,,,,,1695.41,510.29,658.02,527.09,1883.6,569.63,697.16,616.82
Andrena_apicata_M_001.jpg,hymenoptera,train,2546.86,946.15,426.56,,1077.75,837.7,666.11,864.26,815.41,1256.04,568.31,,1553.58,,463.46,2688.99,2724.03,395.2,,,,,,,,,
Andrena_apiformis_F_001.jpg,hymenoptera,train,3118.71,1026.68,343.83,611.62,,,851.12,1223.99,992.58,1550.89,765.67,,,,,2664.22,2615.13,741.43,598.42,1209.02,467.5,420.41,321.11,,,,
Andrena_apiformis_M_001.jpg,hymenoptera,train,3278.27,941.13,307.33,,690.09,715.87,,1037.22,922.21,1933.72,655.04,,,,,2258.81,2426.41,,,,,,,,,,
Andrena_argentata_F_001.jpg,hymenoptera,train,3446.99,905.34,579.15,584.06,817.5,838.47,760.5,1105.28,1004.52,1762.57,646.48,,,,,2545.97,2506.29,679.33,703.34,,,,,,,,
Andrena_argentata_M_001.jpg,hymenoptera,train,2596.59,881.86,383.45,620.84,990.11,1052.76,723.04,983.63,971.2,1229.51,589.31,1343.57,1445.07,419.74,521.69,1903.18,1987.57,327.41,730.01,1443.58,436.92,466.4,540.27,1412.72,402.16,455.55,555.01
Andrena_asperrima_F_001.jpg,hymenoptera,train,3007.65,1038.8,270.93,621.99,990.36,1015.0,784.59,1277.96,1018.47,1458.76,705.31,,,,,2512.09,2773.6,,,,364.11,,,1861.64,487.14,727.59,646.91
Andrena_asperrima_M_001.jpg,hymenoptera,train,3507.0,1125.76,307.16,665.33,,1460.52,876.26,1425.55,1094.39,1774.29,717.43,,,,,2864.95,3215.72,,,,,803.58,871.89,,,,
Andrena_asperula_M_001.jpg,hymenoptera,train,2900.1,772.86,663.78,562.98,1007.05,1024.51,557.76,833.29,782.09,1403.03,487.06,,,,,2341.88,2392.39,257.81,393.08,,,,479.59,,,572.31,724.12
Andrena_assimilis_F_001.jpg,hymenoptera,train,2953.3,819.68,565.0,529.36,742.8,793.24,739.24,989.81,938.65,1398.49,608.41,1236.61,1330.21,403.51,483.59,1983.56,2012.12,485.25,538.09,,,601.56,684.64,,,579.17,655.03
Andrena_astica_F_001.jpg,hymenoptera,train,2622.18,856.84,310.47,,980.75,925.28,752.1,972.91,,1338.8,609.28,,,,,2464.72,2494.48,512.41,489.43,,454.83,790.92,,,421.1,776.1,
Andrena_astica_M_001.jpg,hymenoptera,train,2851.85,866.4,390.04,500.91,865.72,1105.11,696.99,1091.85,817.03,1369.96,599.66,1918.82,1925.53,456.54,,2612.01,2564.78,729.28,669.23,1894.36,349.11,953.68,591.57,2100.59,449.69,756.2,894.7
Andrena_athenensis_M_001.jpg,hymenoptera,train,3599.66,918.66,433.17,321.17,1015.16,1360.57,847.62,1288.67,924.14,1877.82,674.75,,2338.74,,503.61,3192.14,3169.07,309.16,,,551.04,310.16,,,,,
Andrena_atrata_M_001.jpg,hymenoptera,train,3292.51,941.59,400.32,613.53,1063.57,993.46,722.5,1258.07,881.34,1634.11,567.15,,,,,2555.45,2367.35,742.94,,,,646.26,876.34,,,617.23,540.75
Andrena_barbareae_M_001.jpg,hymenoptera,train,3245.71,966.72,388.36,746.48,1251.59,1288.7,828.11,1181.12,1074.44,1676.24,726.52,,,,,2936.79,2956.69,497.3,512.11,,,748.72,800.62,,,,
Andrena_barbilabris_F_001.jpg,hymenoptera,train,2366.22,725.22,302.44,497.91,620.81,640.81,660.93,857.97,818.5,1205.81,554.67,1458.86,1519.92,,298.6,1982.84,2075.05,535.13,381.87,1150.75,354.18,489.44,307.13,,431.92,488.92,
Andrena_barbilabris_M_001.jpg,hymenoptera,train,2969.41,850.53,320.6,571.94,1197.52,1086.8,631.36,1040.06,822.14,1608.75,556.12,,,275.08,,2486.9,2453.9,,,1140.66,452.46,382.84,305.37,1616.15,447.09,550.7,618.37
Andrena_batava_F_001.jpg,hymenoptera,train,3355.48,906.46,420.24,618.42,857.63,646.48,783.58,1013.45,1077.74,1921.8,741.04,1851.99,1766.87,224.56,380.56,2659.05,2663.47,,,,,,,,,,
Andrena_batava_M_001.jpg,hymenoptera,train,2398.68,753.54,542.29,548.41,825.36,985.15,619.53,745.01,679.78,1111.38,475.23,1373.54,1481.63,379.08,335.38,2094.39,1896.43,369.66,223.72,1494.96,356.3,485.55,653.11,1471.34,390.39,457.88,623.07
Andrena_bayona_F_007.jpeg,hymenoptera,train,1217.82,437.99,137.53,273.62,221.22,,316.14,481.2,404.59,599.09,287.04,,,103.58,,767.79,717.19,194.21,,,,,332.99,,,,325.63
Andrena_bayona_M_001.jpg,hymenoptera,train,3220.79,,349.82,667.52,840.63,1244.69,735.66,1256.44,877.11,1614.53,647.46,,,,,2489.75,2518.52,,579.86,,995.63,,,1898.96,885.27,450.73,562.97
Andrena_bayona_M_008.jpeg,hymenoptera,train,1515.93,454.13,285.2,323.27,538.13,306.0,297.88,504.82,395.9,725.92,285.78,652.48,,91.23,,944.8,932.27,203.59,105.54,,,,366.32,,,296.07,359.46
Andrena_benoisti_F_001.jpg,hymenoptera,train,3686.46,1177.6,661.39,,1140.84,1135.4,941.7,1357.63,1194.94,1667.44,789.7,,2162.22,269.13,222.24,3039.19,3035.1,395.18,483.96,1911.39,560.49,845.47,505.43,,572.2,,
Andrena_benoisti_M_001.jpg,hymenoptera,train,3006.87,905.37,432.61,576.8,,1270.29,,1071.56,953.1,1502.71,620.36,1743.31,1872.66,414.11,678.86,2519.99,2403.38,670.83,771.48,1762.5,382.12,635.7,744.67,1753.89,481.03,589.58,683.28
Andrena_bicolor_M_001.jpg,hymenoptera,train,2413.75,817.97,460.38,553.32,974.97,1076.59,578.99,979.53,818.53,973.83,554.28,1818.94,,,,2190.52,2276.82,711.27,,,,553.06,,,,453.57,
Andrena_bicolorata_F_001.jpg,hymenoptera,train,3776.05,1230.01,754.19,679.15,871.97,,839.66,1238.33,1275.64,1783.53,907.62,2213.21,,,,2484.31,2592.59,,1029.74,,,,,,,,
Andrena_biguttata_F_001.jpg,hymenoptera,train,3687.12,1020.6,780.84,660.6,613.17,765.99,690.69,1015.88,1059.1,1890.4,874.33,,,,,2248.27,2251.59,224.39,162.37,,,,,1676.25,788.08,555.62,332.55
Andrena_biguttata_M_001.jpg,hymenoptera,train,3981.95,1090.64,852.49,724.88,872.65,709.21,720.18,1124.66,1060.52,2004.8,648.44,,,,,2455.57,2368.64,527.87,,,,,,,,,
Andrena_bisulcata_F_001.jpg,hymenoptera,train,2889.55,842.67,635.64,608.67,658.11,844.66,540.34,887.32,759.23,1366.59,,,,,,2022.08,,580.09,635.9,,,778.23,552.07,,,,
Andrena_bisulcata_M_001.jpg,hymenoptera,train,3684.01,1262.23,580.81,677.11,1478.03,1361.2,,1329.95,1068.92,1773.25,785.67,,,183.46,,3108.5,3171.31,197.22,484.89,1493.49,585.22,484.44,423.83,,544.49,,
Andrena_blanda_M_001.jpg,hymenoptera,train,,1107.01,,789.77,463.54,538.0,,1072.23,1104.91,1785.99,,,1991.15,,238.08,2826.04,,708.05,304.23,,408.63,,,,,,
Andrena_boyerella_F_001.jpg,hymenoptera,train,3445.69,1027.12,581.15,673.43,491.18,702.81,765.58,1096.77,1121.13,1767.77,689.92,,,,,2232.12,2495.29,,719.97,1797.24,449.99,786.7,560.55,,456.38,622.84,
Andrena_boyerella_M_001.jpg,hymenoptera,train,2830.12,939.11,477.71,,865.25,823.48,687.02,989.22,896.11,1363.19,592.81,1740.6,,439.27,,2409.39,2339.08,692.34,607.36,,499.83,,,,451.36,,
Andrena_braunsiana_M_001.jpg,hymenoptera,train,1632.16,480.57,267.21,315.86,,486.4,320.64,484.62,448.45,880.33,285.16,861.31,909.66,211.17,192.73,1217.53,1215.68,107.86,,,,220.2,155.38,,,,
Andrena_brumanensis_F_001.jpg,hymenoptera,train,3134.61,976.65,496.9,571.18,889.75,832.73,790.93,1212.45,913.79,1425.26,648.22,,1693.15,,,2007.71,2127.83,197.33,172.45,,,667.35,861.4,,,,729.03
Anthidiellum_breviusculum_F_001.jpg,hymenoptera,train,3157.09,1171.35,703.59,780.3,,580.79,1090.52,1037.99,,1415.51,,,,,,,,,,,,,,,,,
Anthidiellum_breviusculum_M_001.jpg,hymenoptera,train,1643.66,668.53,233.03,400.2,,,655.45,693.59,766.78,717.04,630.37,,,,,,,,,663.38,92.75,333.29,237.34,,,363.24,
Anthidiellum_strigatum_F_001.jpg,hymenoptera,train,3053.11,1416.53,224.19,904.48,,,1268.81,1288.8,1556.32,1540.11,1222.09,,,,,,,,,,,,,,,,
Anthidiellum_strigatum_M_001.jpg,hymenoptera,train,2309.65,932.49,268.33,611.64,701.46,677.81,894.8,876.22,1079.96,1165.1,873.1,,,,150.01,2235.79,2241.02,316.79,91.57,,,,,,,,
Anthidiellum_troodicum_F_001.jpg,hymenoptera,train,3044.3,1092.63,776.13,714.77,,,1018.72,1014.33,1259.38,1253.84,952.47,,,,,,,,,,,,,,,,
Anthidium_caspicum_F_001.jpg,hymenoptera,train,1772.9,680.14,214.34,390.37,406.51,292.0,581.15,690.42,885.49,868.14,554.81,,,,,,,,,,396.73,354.32,,,276.8,461.73,
Anthidium_caspicum_M_001.jpg,hymenoptera,train,1931.83,580.22,277.76,315.55,411.72,280.2,515.23,594.47,773.75,1059.59,490.91,,,,,,,,,1017.11,399.75,468.8,148.56,971.46,415.66,400.7,155.1
Anthidium_diadema_F_001.jpg,hymenoptera,train,892.64,371.38,106.09,223.1,,109.76,301.99,301.57,401.64,484.98,334.0,,,,,659.48,655.89,76.92,71.16,,,,243.51,,,,246.94
Anthidium_diadema_M_001.jpg,hymenoptera,train,1017.16,338.87,156.41,201.22,231.94,185.58,294.31,324.35,384.39,536.39,275.57,,,32.12,60.58,,,85.53,,,,,,,,,
Anthidium_florentinum_F_001.jpg,hymenoptera,train,3251.24,1201.08,299.01,699.03,432.72,,1044.62,1369.69,1332.78,1582.53,1003.06,,,,,2419.34,,856.15,898.43,1836.36,312.31,720.84,803.2,,,622.62,
Anthidium_florentinum_M_001.jpg,hymenoptera,train,2628.89,969.43,271.83,488.9,955.24,619.62,1007.53,1207.56,1105.72,1149.5,1021.45,,,,,2020.2,2208.37,437.79,757.57,,,,,,,,
Anthidium_loti_F_001.jpg,hymenoptera,train,2161.81,425.19,495.2,433.41,503.74,,598.34,796.84,848.53,869.77,585.94,,,,,,,,,,,439.86,,,,455.58,
Anthidium_manicatum_F_001.jpg,hymenoptera,train,2372.94,945.47,372.32,586.7,551.69,488.54,833.73,988.22,1041.97,1012.41,813.81,,,,,2359.28,2305.43,535.49,339.84,,,,,,,,
Anthidium_manicatum_M_001.jpg,hymenoptera,train,2299.25,878.48,294.88,514.19,595.15,694.53,883.46,902.62,1040.8,1101.74,806.96,1422.52,,229.59,152.4,1987.6,2010.74,94.06,90.89,,,,,,,,
Anthidium_melanopygum_M_001.jpg,hymenoptera,train,2618.18,982.13,404.35,518.5,954.66,930.2,841.44,861.9,1035.69,1351.93,770.96,,418.22,,262.51,2062.16,2100.7,670.17,188.2,,,530.17,735.45,,,,
Anthidium_montanum_M_001.jpg,hymenoptera,train,3002.53,864.63,595.86,544.91,726.77,778.0,912.65,949.32,1035.93,1457.35,809.67,,,,,1617.9,,309.02,,,,510.52,,,,,
Anthidium_punctatum_F_001.jpg,hymenoptera,train,,1488.07,,,,964.02,1221.52,1426.96,1546.8,1491.38,1078.17,,,,,,,,,,,,735.85,,,,
Anthidium_punctatum_M_001.jpg,hymenoptera,train,2871.18,1170.67,408.35,806.38,979.32,503.45,1049.93,1138.7,1250.9,1324.13,976.49,1685.79,,296.63,234.67,2288.08,2327.28,230.4,572.74,,,,,,,,
Anthidium_septemspinosum_F_001.jpg,hymenoptera,train,1515.26,476.5,376.41,288.11,393.43,429.65,412.82,393.03,555.08,745.82,390.52,,,,,1137.94,1095.62,280.39,360.52,,,,380.36,,,284.85,403.04
Anthidium_septemspinosum_M_001.jpg,hymenoptera,train,2692.88,749.52,542.68,402.95,,713.73,751.95,742.19,920.52,1408.0,685.17,,,,,,,,,,,,,,,,
Anthidium_taeniatum_F_001.jpg,hymenoptera,train,2473.96,889.45,622.05,540.44,,,690.59,707.33,,1144.58,653.17,,,,,1444.29,,248.08,,,,,,,,,
Anthidium_taeniatum_M_001.jpg,hymenoptera,train,2551.04,830.8,659.34,487.63,665.79,677.15,680.96,622.82,851.61,1268.88,637.62,,,,,1371.89,,,,,,,,,,,
Anthidium_undulatum_F_001.jpg,hymenoptera,train,3834.25,1391.3,974.08,857.29,934.17,974.17,1126.42,1133.4,1556.02,1726.78,1100.5,,,,,,,,,,,,,,,,
Anthidium_wuestneii_F_001.jpg,hymenoptera,train,2823.93,1199.69,444.52,600.86,783.01,467.14,917.9,883.5,1199.42,1495.91,880.77,,,,,,,,,,,,,,,,
Anthidium_wuestneii_M_001.jpg,hymenoptera,train,2618.5,921.92,290.65,453.76,,,740.52,871.35,1038.52,1456.5,734.86,,,,,,,,,,,,,,,,
Ceylalictus_variegatus_F_001.jpg,hymenoptera,train,814.91,231.32,140.12,107.78,,207.31,188.81,267.64,278.24,407.14,159.05,,,,,618.06,435.42,50.11,194.99,,,,,,,,
Ceylalictus_variegatus_M_001.jpg,hymenoptera,train,1047.8,286.76,148.5,170.99,460.61,418.49,263.65,393.6,271.1,505.69,216.5,,,218.92,174.62,768.04,702.8,273.03,228.13,,,,,479.53,133.21,154.1,192.22
Chelostoma_aegaeicum_F_001.jpg,hymenoptera,train,4283.46,979.66,963.05,667.96,885.22,871.67,1026.99,1449.68,,1870.73,754.44,,,,,2724.19,2854.23,,494.98,,,,,,,,
Chelostoma_campanularum_M_001.jpg,hymenoptera,train,3138.78,814.4,336.31,488.68,863.14,683.75,,1268.72,760.64,1533.76,608.18,1680.83,1720.43,461.18,470.47,1900.11,1924.94,431.7,481.39,,,,,,,,
Chelostoma_comosum_M_001.jpg,hymenoptera,train,3199.46,855.82,467.2,563.37,,1002.49,835.53,1177.75,817.83,1554.51,626.54,,,,,2534.17,2586.27,208.51,,,,,,,,518.62,457.69
Chelostoma_distinctum_F_001.jpg,hymenoptera,train,2548.17,819.03,404.6,,770.97,613.76,764.12,953.04,673.07,1190.52,547.46,,1380.42,,,1430.78,1888.03,,690.48,,,301.25,,954.81,270.81,351.15,332.85
Chelostoma_distinctum_M_001.jpg,hymenoptera,train,2980.58,687.32,467.41,456.51,724.61,537.18,,1061.45,662.12,1451.72,568.66,1520.49,1543.49,251.81,,1995.19,1830.75,249.38,,,,315.92,,,,,
Chelostoma_edentulum_M_001.jpg,hymenoptera,train,3102.42,751.34,574.11,490.05,887.72,824.86,,1069.16,746.54,1459.16,588.46,1845.27,,376.77,,,,507.82,245.98,,,,,,,,
Chelostoma_emarginatum_M_001.jpg,hymenoptera,train,4022.19,946.23,752.87,635.49,,,1010.21,1559.66,,1709.66,714.91,2277.15,,474.13,,3129.9,3101.72,564.2,627.62,,,618.64,,,,571.91,
Colletes_abeillei_M_001.jpg,hymenoptera,train,2880.76,882.21,293.84,578.31,1121.22,989.26,1031.44,1081.41,901.94,1505.51,782.35,1511.12,1431.9,,,2190.84,2131.98,474.85,279.06,,,538.42,461.23,,,491.05,343.68
Colletes_acutiformis_F_001.jpg,hymenoptera,train,3270.93,920.47,492.76,,507.73,501.54,,1072.78,841.08,1705.4,748.89,,1418.96,,,2126.52,2006.7,328.87,,,,,,,,,
Colletes_acutus_F_001.jpg,hymenoptera,train,,,,,615.54,673.42,,1146.11,1114.86,1727.93,971.47,1826.31,1797.64,470.64,,2366.14,2238.39,321.23,208.19,,,639.57,618.65,,,776.37,751.45
Colletes_acutus_M_001.jpg,hymenoptera,train,2743.68,848.69,316.26,590.51,,863.13,,971.58,874.24,1455.84,808.62,,,,,2061.79,1992.79,,,,,571.35,765.08,,,579.4,748.43
Colletes_albomaculatus_F_001.jpg,hymenoptera,train,2599.98,758.13,385.13,513.65,561.94,540.65,898.08,960.78,835.68,1254.07,686.71,,,,,2149.72,,183.8,321.56,,,374.04,649.71,,,392.44,624.12
Colletes_albomaculatus_M_001.jpg,hymenoptera,train,2004.49,653.6,197.76,448.43,611.3,790.57,756.78,841.69,721.15,965.04,654.42,,,,,1741.61,1609.45,121.31,140.98,,,382.46,475.62,,,320.04,560.74
Colletes_anceps_F_001.jpg,hymenoptera,train,4257.56,1412.0,404.01,763.37,1072.81,998.93,1566.44,1677.21,,2176.34,1234.5,2175.65,,,,3093.4,3146.3,539.95,621.28,,,,,,,,
Colletes_brevigena_M_001.jpg,hymenoptera,train,1840.67,702.93,246.73,505.57,823.6,836.1,542.41,787.01,710.96,806.93,578.47,707.03,1114.49,351.34,373.94,850.26,1323.48,384.17,401.29,,,507.5,217.94,,,421.92,356.0
Colletes_canescens_F_001.jpg,hymenoptera,train,3828.97,1108.81,679.97,661.67,508.19,698.66,840.41,1341.87,1064.12,1807.13,861.42,,2018.55,,,2496.34,2386.31,781.32,617.61,,,,,,,,
